Date,Item Purchased,Brand,Category,Quantity,Unit Price,Total Amount,Cost
2021-06-26,Vodka,Smirnoff,Spirits,5,25.79,128.95,79.89
2021-06-26,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.22
2021-06-26,Rum,Bacardi,Spirits,3,28.79,86.37,53.21
2021-06-26,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.06
2021-06-26,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.76
2021-06-26,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.71
2021-06-26,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.27
2021-06-26,Rum,Bacardi,Spirits,1,28.79,28.79,17.26
2021-06-26,Rum,Bacardi,Spirits,3,28.79,86.37,50.73
2021-06-26,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,23.94
2021-06-26,Gin,Tanqueray,Spirits,5,22.59,112.95,69.89
2021-06-26,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.07
2021-06-26,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.43
2021-06-26,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.1
2021-06-26,Rum,Bacardi,Spirits,2,28.79,57.58,33.68
2021-06-26,Gin,Tanqueray,Spirits,2,22.59,45.18,27.53
2021-06-26,Cigars,Cohiba,Smoking Products,5,15.49,77.45,46.89
2021-06-26,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.74
2021-06-26,Rum,Bacardi,Spirits,4,28.79,115.16,70.05
2021-06-26,Rum,Bacardi,Spirits,2,28.79,57.58,35.21
2021-06-26,Rum,Bacardi,Spirits,4,28.79,115.16,68.95
2021-06-26,White Wine,Barefoot,Wine,1,15.99,15.99,9.72
2021-06-26,Rum,Bacardi,Spirits,5,28.79,143.95,85.54
2021-06-27,Champagne,Moët & Chandon,Wine,3,45.99,137.97,81.56
2021-06-27,Rum,Bacardi,Spirits,1,28.79,28.79,16.95
2021-06-27,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.99
2021-06-27,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.02
2021-06-27,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.04
2021-06-27,Rum,Bacardi,Spirits,5,28.79,143.95,84.07
2021-06-27,Champagne,Moët & Chandon,Wine,2,45.99,91.98,54.54
2021-06-27,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.18
2021-06-27,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.96
2021-06-27,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.68
2021-06-27,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.0
2021-06-27,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.11
2021-06-27,Rum,Bacardi,Spirits,4,28.79,115.16,70.24
2021-06-27,White Wine,Barefoot,Wine,3,15.99,47.97,29.73
2021-06-27,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.23
2021-06-27,Gin,Tanqueray,Spirits,4,22.59,90.36,53.9
2021-06-27,Rum,Bacardi,Spirits,1,28.79,28.79,17.57
2021-06-27,Rum,Bacardi,Spirits,3,28.79,86.37,53.03
2021-06-27,Gin,Tanqueray,Spirits,4,22.59,90.36,55.51
2021-06-27,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,50.43
2021-06-27,Gin,Tanqueray,Spirits,5,22.59,112.95,67.9
2021-06-27,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.58
2021-06-27,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.12
2021-06-27,Vodka,Smirnoff,Spirits,4,25.79,103.16,62.05
2021-06-27,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.86
2021-06-27,Rum,Bacardi,Spirits,1,28.79,28.79,16.84
2021-06-27,Beer Pack,Budweiser,Beer,5,18.49,92.45,53.68
2021-06-27,Champagne,Moët & Chandon,Wine,5,45.99,229.95,133.76
2021-06-27,Gin,Tanqueray,Spirits,3,22.59,67.77,40.56
2021-06-27,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.51
2021-06-28,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.28
2021-06-28,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.77
2021-06-28,Rum,Bacardi,Spirits,5,28.79,143.95,84.16
2021-06-28,Champagne,Moët & Chandon,Wine,2,45.99,91.98,53.8
2021-06-28,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,17.98
2021-06-28,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.71
2021-06-28,Beer Pack,Budweiser,Beer,5,18.49,92.45,56.07
2021-06-28,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,11.98
2021-06-28,Rum,Bacardi,Spirits,2,28.79,57.58,35.31
2021-06-28,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.51
2021-06-28,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.37
2021-06-28,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,92.3
2021-06-28,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.56
2021-06-28,Champagne,Moët & Chandon,Wine,3,45.99,137.97,80.93
2021-06-28,Rum,Bacardi,Spirits,5,28.79,143.95,86.77
2021-06-28,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.22
2021-06-28,Rum,Bacardi,Spirits,5,28.79,143.95,86.53
2021-06-28,Gin,Tanqueray,Spirits,2,22.59,45.18,27.93
2021-06-28,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.74
2021-06-28,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.46
2021-06-28,Champagne,Moët & Chandon,Wine,3,45.99,137.97,84.06
2021-06-28,Vodka,Smirnoff,Spirits,4,25.79,103.16,62.47
2021-06-28,Gin,Tanqueray,Spirits,1,22.59,22.59,13.78
2021-06-28,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.48
2021-06-28,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.41
2021-06-28,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.61
2021-06-28,Champagne,Moët & Chandon,Wine,5,45.99,229.95,135.98
2021-06-28,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.06
2021-06-29,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.31
2021-06-29,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.29
2021-06-29,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.69
2021-06-29,Gin,Tanqueray,Spirits,4,22.59,90.36,55.37
2021-06-29,Rum,Bacardi,Spirits,2,28.79,57.58,34.33
2021-06-29,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.08
2021-06-29,Cigars,Cohiba,Smoking Products,2,15.49,30.98,19.11
2021-06-29,Rum,Bacardi,Spirits,2,28.79,57.58,34.33
2021-06-29,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.88
2021-06-29,Gin,Tanqueray,Spirits,2,22.59,45.18,27.96
2021-06-29,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.35
2021-06-29,Gin,Tanqueray,Spirits,5,22.59,112.95,69.99
2021-06-29,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,33.03
2021-06-29,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.23
2021-06-29,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.95
2021-06-29,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.04
2021-06-29,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.12
2021-06-29,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.46
2021-06-29,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.75
2021-06-29,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.72
2021-06-29,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.44
2021-06-29,White Wine,Barefoot,Wine,4,15.99,63.96,37.46
2021-06-29,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,50.6
2021-06-30,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.16
2021-06-30,Champagne,Moët & Chandon,Wine,3,45.99,137.97,80.3
2021-06-30,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,32.07
2021-06-30,Vodka,Smirnoff,Spirits,5,25.79,128.95,78.0
2021-06-30,Champagne,Moët & Chandon,Wine,5,45.99,229.95,141.39
2021-06-30,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.82
2021-06-30,Champagne,Moët & Chandon,Wine,2,45.99,91.98,55.94
2021-06-30,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.68
2021-06-30,Gin,Tanqueray,Spirits,2,22.59,45.18,27.27
2021-06-30,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.36
2021-06-30,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.91
2021-06-30,Rum,Bacardi,Spirits,4,28.79,115.16,69.09
2021-06-30,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,75.33
2021-06-30,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.36
2021-06-30,Beer Pack,Budweiser,Beer,4,18.49,73.96,45.58
2021-07-01,Champagne,Moët & Chandon,Wine,4,45.99,183.96,109.98
2021-07-01,Champagne,Moët & Chandon,Wine,5,45.99,229.95,142.16
2021-07-01,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.63
2021-07-01,Champagne,Moët & Chandon,Wine,5,45.99,229.95,138.71
2021-07-01,Rum,Bacardi,Spirits,2,28.79,57.58,34.27
2021-07-01,Beer Pack,Budweiser,Beer,5,18.49,92.45,56.71
2021-07-01,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.86
2021-07-01,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.81
2021-07-01,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,56.25
2021-07-01,Gin,Tanqueray,Spirits,5,22.59,112.95,67.02
2021-07-01,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.48
2021-07-01,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.69
2021-07-01,White Wine,Barefoot,Wine,1,15.99,15.99,9.57
2021-07-01,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,33.71
2021-07-01,Gin,Tanqueray,Spirits,5,22.59,112.95,68.75
2021-07-01,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.87
2021-07-01,Beer Pack,Budweiser,Beer,4,18.49,73.96,45.62
2021-07-01,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.5
2021-07-01,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.39
2021-07-02,White Wine,Barefoot,Wine,3,15.99,47.97,28.33
2021-07-02,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.78
2021-07-02,Vodka,Smirnoff,Spirits,4,25.79,103.16,60.6
2021-07-02,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.64
2021-07-02,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.55
2021-07-02,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.88
2021-07-02,Rum,Bacardi,Spirits,4,28.79,115.16,70.46
2021-07-02,White Wine,Barefoot,Wine,5,15.99,79.95,49.14
2021-07-02,Cigars,Cohiba,Smoking Products,5,15.49,77.45,46.83
2021-07-02,Gin,Tanqueray,Spirits,3,22.59,67.77,39.53
2021-07-02,Cigars,Cohiba,Smoking Products,5,15.49,77.45,45.84
2021-07-02,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.12
2021-07-02,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.42
2021-07-02,White Wine,Barefoot,Wine,3,15.99,47.97,27.89
2021-07-02,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,91.66
2021-07-02,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.65
2021-07-02,Rum,Bacardi,Spirits,5,28.79,143.95,86.4
2021-07-02,Gin,Tanqueray,Spirits,2,22.59,45.18,26.61
2021-07-02,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.41
2021-07-02,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.71
2021-07-02,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.32
2021-07-02,White Wine,Barefoot,Wine,2,15.99,31.98,19.08
2021-07-02,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.56
2021-07-02,Gin,Tanqueray,Spirits,4,22.59,90.36,52.5
2021-07-02,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.85
2021-07-02,Rum,Bacardi,Spirits,4,28.79,115.16,69.44
2021-07-02,Gin,Tanqueray,Spirits,2,22.59,45.18,27.71
2021-07-02,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,40.14
2021-07-02,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.09
2021-07-02,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.5
2021-07-03,Cigars,Cohiba,Smoking Products,5,15.49,77.45,44.94
2021-07-03,Champagne,Moët & Chandon,Wine,2,45.99,91.98,56.0
2021-07-03,Rum,Bacardi,Spirits,4,28.79,115.16,67.65
2021-07-03,Gin,Tanqueray,Spirits,4,22.59,90.36,54.74
2021-07-03,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.61
2021-07-03,Rum,Bacardi,Spirits,2,28.79,57.58,35.57
2021-07-03,White Wine,Barefoot,Wine,2,15.99,31.98,18.89
2021-07-03,Gin,Tanqueray,Spirits,5,22.59,112.95,66.61
2021-07-03,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.46
2021-07-03,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,47.9
2021-07-03,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.54
2021-07-03,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.74
2021-07-03,Champagne,Moët & Chandon,Wine,1,45.99,45.99,26.96
2021-07-03,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.48
2021-07-03,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.69
2021-07-03,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.54
2021-07-03,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.76
2021-07-03,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.5
2021-07-03,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.55
2021-07-03,Gin,Tanqueray,Spirits,3,22.59,67.77,39.44
2021-07-03,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.97
2021-07-03,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.06
2021-07-03,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.62
2021-07-03,Rum,Bacardi,Spirits,4,28.79,115.16,69.97
2021-07-03,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.94
2021-07-03,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.83
2021-07-03,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.36
2021-07-04,Vodka,Smirnoff,Spirits,5,25.79,128.95,74.87
2021-07-04,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.98
2021-07-04,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,24.04
2021-07-04,Rum,Bacardi,Spirits,1,28.79,28.79,17.74
2021-07-04,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.87
2021-07-04,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,8.01
2021-07-04,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.41
2021-07-04,Rum,Bacardi,Spirits,5,28.79,143.95,88.87
2021-07-04,Rum,Bacardi,Spirits,2,28.79,57.58,33.68
2021-07-04,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.09
2021-07-04,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,54.0
2021-07-04,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.84
2021-07-04,Cigars,Cohiba,Smoking Products,5,15.49,77.45,45.25
2021-07-04,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.34
2021-07-04,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.1
2021-07-04,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,20.3
2021-07-04,Beer Pack,Budweiser,Beer,3,18.49,55.47,34.11
2021-07-04,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.1
2021-07-04,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.95
2021-07-04,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.88
2021-07-04,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.57
2021-07-04,Gin,Tanqueray,Spirits,2,22.59,45.18,26.6
2021-07-04,Rum,Bacardi,Spirits,3,28.79,86.37,52.52
2021-07-04,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.05
2021-07-04,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,75.97
2021-07-04,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,25.58
2021-07-05,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.18
2021-07-05,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,54.98
2021-07-05,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.48
2021-07-05,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.01
2021-07-05,Cigars,Cohiba,Smoking Products,5,15.49,77.45,46.09
2021-07-05,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.78
2021-07-05,White Wine,Barefoot,Wine,2,15.99,31.98,19.71
2021-07-05,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,20.0
2021-07-05,Champagne,Moët & Chandon,Wine,3,45.99,137.97,80.64
2021-07-05,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.76
2021-07-05,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.82
2021-07-05,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.64
2021-07-05,Gin,Tanqueray,Spirits,5,22.59,112.95,69.12
2021-07-05,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.09
2021-07-05,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,11.98
2021-07-05,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,38.02
2021-07-05,Champagne,Moët & Chandon,Wine,4,45.99,183.96,113.77
2021-07-05,Rum,Bacardi,Spirits,5,28.79,143.95,88.91
2021-07-05,Champagne,Moët & Chandon,Wine,4,45.99,183.96,110.09
2021-07-05,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,27.19
2021-07-05,Rum,Bacardi,Spirits,3,28.79,86.37,51.55
2021-07-05,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.93
2021-07-05,Beer Pack,Budweiser,Beer,4,18.49,73.96,44.87
2021-07-05,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.99
2021-07-05,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.44
2021-07-05,Vodka,Smirnoff,Spirits,3,25.79,77.37,44.9
2021-07-06,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.74
2021-07-06,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.72
2021-07-06,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.86
2021-07-06,Champagne,Moët & Chandon,Wine,3,45.99,137.97,81.09
2021-07-06,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,25.06
2021-07-06,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.21
2021-07-06,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.72
2021-07-06,Cigars,Cohiba,Smoking Products,2,15.49,30.98,19.05
2021-07-06,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,89.87
2021-07-06,Gin,Tanqueray,Spirits,5,22.59,112.95,65.59
2021-07-06,Beer Pack,Budweiser,Beer,5,18.49,92.45,56.08
2021-07-06,Rum,Bacardi,Spirits,3,28.79,86.37,52.46
2021-07-06,White Wine,Barefoot,Wine,1,15.99,15.99,9.57
2021-07-06,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.72
2021-07-06,Champagne,Moët & Chandon,Wine,2,45.99,91.98,53.53
2021-07-06,White Wine,Barefoot,Wine,1,15.99,15.99,9.79
2021-07-06,Champagne,Moët & Chandon,Wine,2,45.99,91.98,53.71
2021-07-06,White Wine,Barefoot,Wine,3,15.99,47.97,29.53
2021-07-06,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.91
2021-07-06,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.84
2021-07-06,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,27.0
2021-07-07,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.33
2021-07-07,Gin,Tanqueray,Spirits,1,22.59,22.59,13.23
2021-07-07,White Wine,Barefoot,Wine,5,15.99,79.95,47.38
2021-07-07,White Wine,Barefoot,Wine,3,15.99,47.97,29.72
2021-07-07,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.78
2021-07-07,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,23.78
2021-07-07,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.73
2021-07-07,Rum,Bacardi,Spirits,2,28.79,57.58,33.67
2021-07-07,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.99
2021-07-07,Rum,Bacardi,Spirits,4,28.79,115.16,70.74
2021-07-07,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.01
2021-07-07,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.02
2021-07-07,White Wine,Barefoot,Wine,1,15.99,15.99,9.53
2021-07-07,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.57
2021-07-07,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.84
2021-07-07,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.18
2021-07-07,Gin,Tanqueray,Spirits,2,22.59,45.18,27.81
2021-07-07,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.13
2021-07-07,Gin,Tanqueray,Spirits,3,22.59,67.77,40.79
2021-07-07,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.87
2021-07-07,Rum,Bacardi,Spirits,5,28.79,143.95,86.45
2021-07-07,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,23.89
2021-07-07,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.92
2021-07-07,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.92
2021-07-08,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,73.72
2021-07-08,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,59.75
2021-07-08,White Wine,Barefoot,Wine,1,15.99,15.99,9.42
2021-07-08,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,20.03
2021-07-08,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.35
2021-07-08,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.18
2021-07-08,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.54
2021-07-08,Champagne,Moët & Chandon,Wine,2,45.99,91.98,55.45
2021-07-08,Rum,Bacardi,Spirits,2,28.79,57.58,34.49
2021-07-08,Rum,Bacardi,Spirits,1,28.79,28.79,17.6
2021-07-08,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,32.95
2021-07-08,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.73
2021-07-08,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.39
2021-07-08,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.58
2021-07-08,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.47
2021-07-08,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.21
2021-07-08,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.06
2021-07-08,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.57
2021-07-08,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.67
2021-07-08,Champagne,Moët & Chandon,Wine,2,45.99,91.98,56.15
2021-07-08,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,74.91
2021-07-09,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.82
2021-07-09,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.85
2021-07-09,Gin,Tanqueray,Spirits,3,22.59,67.77,39.85
2021-07-09,Gin,Tanqueray,Spirits,5,22.59,112.95,66.7
2021-07-09,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.7
2021-07-09,White Wine,Barefoot,Wine,4,15.99,63.96,38.13
2021-07-09,Rum,Bacardi,Spirits,4,28.79,115.16,69.4
2021-07-09,Gin,Tanqueray,Spirits,5,22.59,112.95,68.83
2021-07-09,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.14
2021-07-09,Gin,Tanqueray,Spirits,2,22.59,45.18,26.89
2021-07-09,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,50.22
2021-07-09,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.75
2021-07-09,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.75
2021-07-09,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.81
2021-07-09,Vodka,Smirnoff,Spirits,2,25.79,51.58,31.22
2021-07-09,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.17
2021-07-09,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,75.52
2021-07-09,White Wine,Barefoot,Wine,5,15.99,79.95,48.68
2021-07-09,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.01
2021-07-09,White Wine,Barefoot,Wine,5,15.99,79.95,49.16
2021-07-09,Gin,Tanqueray,Spirits,2,22.59,45.18,26.97
2021-07-09,Vodka,Smirnoff,Spirits,5,25.79,128.95,75.98
2021-07-09,Champagne,Moët & Chandon,Wine,5,45.99,229.95,134.64
2021-07-09,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.47
2021-07-09,Rum,Bacardi,Spirits,4,28.79,115.16,69.92
2021-07-09,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.51
2021-07-10,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.5
2021-07-10,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.87
2021-07-10,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,33.96
2021-07-10,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.4
2021-07-10,Gin,Tanqueray,Spirits,3,22.59,67.77,40.74
2021-07-10,Champagne,Moët & Chandon,Wine,3,45.99,137.97,80.92
2021-07-10,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.53
2021-07-10,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.64
2021-07-10,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.12
2021-07-10,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.64
2021-07-10,Cigars,Cohiba,Smoking Products,5,15.49,77.45,46.78
2021-07-10,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.4
2021-07-10,Cigars,Cohiba,Smoking Products,5,15.49,77.45,45.42
2021-07-10,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.62
2021-07-10,Rum,Bacardi,Spirits,3,28.79,86.37,52.58
2021-07-10,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,61.73
2021-07-10,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,37.98
2021-07-10,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.93
2021-07-10,Champagne,Moët & Chandon,Wine,4,45.99,183.96,109.95
2021-07-10,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.25
